SMILES1,SMILES2,cocrystallization
c1n(-c2ccc(-n3cncc3)cc2)ccn1,c1c(-c2ccc(O)cc2)ccc(O)c1,1
c12n(Cn3cnc4ccccc34)cnc1cccc2,c1c([N+]([O-])=O)cc(C(=O)O)cc1,1
NCCc1ccccc1,OC(c1ccc(O)cc1)=O,1
c1cc(CCN)ccc1,OC(=O)C=CC(O)=O,1
c1c(C(=O)N)cc(F)cc1,n1c(C)c(O)c(CO)c(CO)c1,0
C(CCCCCCC(=O)O)(O)=O,O=C(C)Nc1ncccc1,1
OC(=O)c1ccccc1Cl,Cc1cc(OC)nc(N)n1,1
c1c(C)cccc1C(=O)N,NC(=O)c1ccccc1,0
c12ccccc1cccc2,c12cccc3cccc(c13)CC2,0
C[N+](C)(CCOC(=O)C)C,[O-][N+](=O)c1cc([N+]([O-])=O)c(O)c([N+](=O)[O-])c1,1
c1(S(=O)(Nc2nc(C)cc(C)n2)=O)ccc(N)cc1,Oc1c(C(=O)O)ccc2ccccc21,1
c12cccc(O)c1nc(C)cc2,[N+](c1c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c1)([O-])=O,1
O=C(O)c1c(O)cccc1,OC(CCSCCC(=O)O)=O,0
C1CCCC(C(=O)N2CC(=O)N3C(c4ccccc4CC3)C2)C1,OC(=O)CCCCCCCC(O)=O,0
c1cc(C)ccc1N,[O-][N+](c1cc([N+]([O-])=O)ccc1)=O,0
O=C(O)c1ccc(I)cc1,c1(C(O)=O)ccc(OC)cc1,0
C(N1CCN(CC=Cc2ccccc2)CC1)(c1ccccc1)c1ccccc1,C(=CC(O)=O)C(O)=O,1
C(c1cc([N+](=O)[O-])cc([N+]([O-])=O)c1)(=O)O,c1ccc(C#Cc2cncc(OC)c2)cn1,1
O=C(c1ccc(Cl)cc1)n1c(C)c(CC(O)=O)c2c1ccc(OC)c2,C(NC(N)=N)CCC(C(=O)O)N,0
c1ccc([N+]([O-])=O)cc1N,[O-][N+](c1cc([N+]([O-])=O)ccc1)=O,0
c1(-c2ccncc2)ccncc1,C(CCC(=O)O)CCCC(O)=O,1
c1(C(=O)N)cnccc1,c1(O)c(O)c(=O)c1=O,1
NC(c1ccc(C)cc1)=O,C(CC(O)=O)CCCCCCC(O)=O,1
C(CCc1ccncc1)c1ccncc1,O=C(c1ccc(N)cc1)O,1
C(C(CC(=O)O)(C(O)=O)O)C(O)=O,O=S(=O)(c1nnc(NC(C)=O)s1)N,0
N#CC(C#N)=c1c(F)cc(=C(C#N)C#N)c(F)c1,c12ccc3c(c1cccc2)cccc3,1
C(O)(=O)CCSCCC(O)=O,O=C(c1c(O)cccc1)O,0
C(CCC(=O)O)CCCCCC(O)=O,O=C(O)CCCC(O)=O,0
c12cccc3c4c5c(cccc5c(ccc1)c23)ccc4,C1(=S)N(CC)C(=O)SC1=C1SC(=O)N(CC)C1=S,1
C(O)(C(C(O)=O)O)C(=O)O,S1(=O)(=O)N(C)C(C(Nc2ccccn2)=O)=C(O)c2ccccc21,0
n1ccc(CCc2ccncc2)cc1,C(C1C(C(O)=O)C(C(O)=O)C1C(=O)O)(O)=O,1
c1ccc(C(O)=O)cc1,c1c(C(O)=O)ccc(OC)c1,0
OC(CCC(=O)O)=O,c1(C(c2ccccc2)(C)OCCN(C)C)ccccn1,1
c1(O)cc(C#N)ccc1,n1cc2cccc(O)c2cc1,0
N(c1nnc(S(=O)(N)=O)s1)C(C)=O,C(=O)(C=CC(O)=O)N,0
c1c[nH]nn1,[O-][N+](c1cc([N+]([O-])=O)cc(C(=O)O)c1)=O,1
C(c1c([N+]([O-])=O)cccc1)(O)=O,OC(CC(C(O)=O)O)=O,0
c1ccc(C(CO)N)cc1,OC(C=CC(=O)O)=O,1
C(CC(=O)O)C(O)=O,C(CCCCN)N,1
n1c(-c2ccncc2)oc(-c2ccncc2)n1,c1ccccc1C(=O)O,1
N(C(NC1CCCCC1)=NC1CCCCC1)C1CCCCC1,c1(C(O)=O)cccnc1,1
c1c(O)c(C(Oc2ccccc2)=O)ccc1,c1(NC(CN(CC)CC)=O)c(C)cccc1C,0
c1(C(=O)N)ccccc1OCC,c1c(C(O)=O)c([N+]([O-])=O)ccc1,1
c1c(-c2ccccc2)cc[n+](O)c1,c12ccccc1C(=O)NS2(=O)=O,1
O=[N+](c1cc(C(O)=O)cc(C(O)=O)c1)[O-],c1c2c(c3c(cccc3)cc2)ccc1,1
c1c(-c2ccncc2)cncn1,c1(O)cccc(O)c1,1
n1c[nH]c2c(=O)n(C)c(=O)n(C)c12,O=C(O)C(C(O)C(O)=O)O,1
c1ccc(Cl)cc1CN,c1cc(C(O)=O)cc2ccccc12,1
OC(C=CC(=O)O)=O,C(N)Cc1ccccc1,1
C(c1ccc(O)cc1)(O)=O,c1cccc(O)c1C(O)=O,0
c1cnccc1C(NN)=O,c1(=O)[nH]c(=O)[nH]c(=O)[nH]1,1
c1(C)nc(N)nc(N)n1,C(O)(c1c(C(=O)O)cccc1)=O,1
Brc1ccc(Cl)cc1,c1cc(CC(C)C)ccc1C(C)C(O)=O,0
c1n(C)c2c(=O)n(C)c(=O)n(C)c2n1,c1cc(O)cc2c1c(=O)c(O)c(-c1ccc(O)c(O)c1)o2,1
Cc1c(C)nc(C)c(C)n1,Fc1c(F)c(Br)c(F)c(F)c1-c1c(F)c(F)c(Br)c(F)c1F,1
c1(C)c(C)nc(C)c(C)n1,c1cc(CNc2cc(Cl)c(S(=O)(N)=O)cc2C(=O)O)oc1,1
c1c(-c2nnc(-c3cnccc3)o2)cncc1,OC(=O)C=CC(O)=O,1
c1cc(C)ccn1,C(CCCC(=O)O)C(O)=O,1
c1(O)ccccc1O,Nc1ccc(N)cc1,1
c1cc2nc3n(c(=O)c2cc1)CCCCC3,OC(=O)C(=O)O,1
c1cnccc1-c1ccncc1,OC(CC(C(=O)O)c1ccccc1)=O,1
c1(Cl)cc(NC(Nc2ccc(Cl)cc2)=O)c2c(c1)C(C)(C)CC(CN1CCCC1)(CO)O2,O=C(c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1)O,1
c1c(C(O)C(N(C)C)C)cccc1,c1(O)cccc(C(O)=O)c1,1
c1(C)cc(C(=O)O)ccc1,c1(N)nc(C)ccc1,1
c1cc(C(=O)O)ccc1[N+]([O-])=O,n1n2cc(C)nc2sc1C,1
c12ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc1NC(=O)CC2,c1ccc(C(=O)O)c(OC(=O)C)c1,1
c1([N+](=O)[O-])cc([N+]([O-])=O)ccc1,O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0
O=C(O)c1ccc(C(=O)O)cc1,c1nccc(-c2cccc3cccc(-c4ccncc4)c23)c1,1
O=C(O)c1ccccc1,O=C(c1ncccc1)N,0
c1cccc2ccccc12,Oc1ccccc1[N+]([O-])=O,0
O=C(O)C(c1ccc(-c2ccccc2)c(F)c1)C,O=C1C(NC(C(c2ccc(O)cc2)N)=O)C2N1C(C(=O)O)C(C)(C)S2,0
c1cccc(C(N)=O)c1[N+](=O)[O-],c1cncc(C(O)=O)c1,0
CCC1(CC)C(=O)NC(=O)NC1=O,c1cnc[nH]1,1
CCc1nc(C)ccc1O,C(O)(CCC(O)=O)=O,1
NC(CO)=O,C(Cc1c2c(n(C(=O)c3ccc(Cl)cc3)c1C)ccc(OC)c2)(O)=O,0
OC(C=CC(O)=O)=O,c1cc(N=Cc2c(O)ccc3ccccc32)ccc1,1
O=[N+](c1cc([N+]([O-])=O)cc(C(=O)O)c1)[O-],c1(C)n[nH]c(C)c1Cl,1
Cc1nccnc1C,c1(C(=O)O)cccc(O)c1,1
n1c2c([nH]c1)ncnc2N,OC(C=CC(O)=O)=O,1
c1(CC(O)=O)c2c(ccc(OC)c2)n(C(c2ccc(Cl)cc2)=O)c1C,C(N)(CO)=O,0
c1cnccc1-c1ccncc1,c1(Nc2ccccc2)ccccc1C(=O)O,1
O=C(C(=O)O)O,Fc1ccc(C(O)=O)cc1,0
C(O)(C(c1ccccc1)O)=O,NC(C(O)=O)Cc1ccccc1,1
O=C1N(CCC)C(=S)SC1=C1SC(=S)N(CCC)C1=O,c1cc2c3c4c(cccc4ccc3)c3cccc(c1)c23,1
C12(C(=O)O)CC3(C(=O)O)CC(CC(C1)C3)C2,c1cc(-c2ccncc2)ccn1,1
OC(CCC(C(=O)O)=O)=O,c1c2ccccc2nc(C)c1,1
O=C(CCC(O)=O)O,c12nc3ccccc3nc1cccc2,1
c1([N+](=O)[O-])cnc(N)cc1,OS(c1ccc(C)cc1)(=O)=O,1
C1(N)C(=O)N2C1SC(C)(C)C2C(O)=O,C(=Cc1cc(O)c(O)cc1)C(O)=O,0
Oc1ccc(NC(=O)C)cc1,c1cccc2cccc(O)c12,0
c1(-c2ccc(-n3cncc3)cc2)cncnc1,c1cc(O)ccc1O,1
c1(O)cc(O)c(C(O)=O)cc1,c1c(CNc2ccc(N(C(=O)O)CC)c(N)c2)ccc(F)c1,1
C(CCCCCCCC(=O)O)C(O)=O,O=C(C(C)(C)CC(=O)O)O,0
O=S(O)(c1ccc(C)cc1)=O,c1c(N)ccc([N+](=O)[O-])c1,1
c12ccccc1C(=O)NS2(=O)=O,c1c(OC)[n+](O)ccc1OC,1
O=[N+]([O-])c1cc(C(O)=O)cc([N+]([O-])=O)c1,Nn1cnnc1,1
[O-][N+](=O)c1cc([N+](=O)[O-])c(O)c([N+]([O-])=O)c1,c1c(-c2nc(-c3ccc(C)cc3)[nH]c2-c2ccccc2)cccc1,1
c1c2c3c(ccc2ccc1)cccc3,c1c(O)cc(C(O)=O)cc1,0
O=[N+]([O-])c1cc(O)ccc1,c1c(-c2cc[n+]([O-])cc2)cc[n+]([O-])c1,1
c1c(C(=O)O)cc(N)cc1,C1COCCN1,1
Nc1cc(C(=O)O)cc(N)c1,COc1cc(C(O)=O)cc(OC)c1,0
O=S(O)(c1ccc(C)cc1)=O,c1(OC)cc2c(c(C)cc(C)n2)cc1,1
c12cc3ccccc3cc1cccc2,O=[N+]([O-])c1c([N+](=O)[O-])ccc(C)c1,0
c1cc(-c2cc(Oc3cccc4sc(NC(=O)CC)nc34)ncn2)ccc1C(F)(F)F,O=C(C=CC=CC)O,1
O=C(CSCC(=O)O)O,C(=Cc1ccncc1)c1ccncc1,1
CC(=O)CCCCn1c(=O)c2c(n(C)c1=O)ncn2C,c1c(C(O)=O)cc(O)c(O)c1,1
c1cc2c3c(ccc2)ccc2c3c1ccc2,c1cc2c(cccc2)c2ccc3ccccc3c12,0
c1cc(C(=O)O)cc(OC)c1,OC(CC(=O)O)C(=O)O,0
c12cccnc1cccc2,C(=O)(C=CC(O)=O)O,1
C1NCCNC1,C(N1C(=O)CCC1)C(=O)N,0
n1ccc(C=Cc2ccncc2)cc1,Fc1c(C(=O)O)ccc(F)c1,1
O=C(O)c1c(O)cccc1O,n1c(OC)cc(OC)nc1N,1
C(CC(C)CCCC(=O)O)(O)=O,OC(CCCCCCC(O)=O)=O,0
c1cc([N+](=O)[O-])ccc1C(=O)O,C(CC(O)=O)(=CC(=O)O)C(=O)O,0
[N+]([O-])(=O)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1O,N1=C(C)C(Br)=C(C)NCC1,1
n1c(NC(=O)C)sc(S(=O)(=O)N)n1,c1cnc(O)c(C(=O)O)c1,0
n1ccc(-c2ccncc2)cc1,c1c(O)cccc1C(O)=O,1
c1cccc(N=Nc2cc(C(=O)O)c(O)cc2)c1,[nH]1nc(C)cc1C,1
[N+](c1ccc(C(=O)O)cc1)(=O)[O-],c1(C)cc(C)nc(N)n1,1
OC(Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc21)=O,S(=O)(O)(=O)NC1CCCCC1,0
n1(C)c2c(n(C)c(=O)n(C)c2=O)nc1,Ic1c([N+]([O-])=O)cc(N)cc1,1
S1C(C)(C)C(C(O)=O)N2C(=O)C(NC(=O)C(c3ccc(O)cc3)N)C12,O=C(C(C)c1cc(C(c2ccccc2)=O)ccc1)O,0
c1c([N+]([O-])=O)ccc(C(N)=O)c1,OC(c1ccccc1)=O,1
c1cccc2c1ccc1ccccc21,c1cccc(-c2ccccc2)c1,0
Oc1cccc2cccnc12,O=[N+]([O-])c1cc([N+](=O)[O-])cc(C(O)=O)c1,1
O=Cc1ccc(O)cc1,c1(C)cc([N+]([O-])=O)ccc1N,0
c1cc(F)ccc1C(=O)O,c1cc(O)ccc1O,0
c1(=O)n(C)c(=O)c2c(ncn2C)n1C,C(O)(c1ccc([N+]([O-])=O)cc1[N+](=O)[O-])=O,1
c1(-c2ccc(Cl)cc2)nc(N)nc(N)n1,C(CC(=O)O)CC(O)=O,1
Cc1[nH]c(=O)ccc1,c1(C(F)(F)F)cc(-c2ccc(C)cc2)n(-c2ccc(S(=O)(=O)N)cc2)n1,1
N#Cc1cc(C#N)c(C#N)cc1C#N,c1(C(C)C(=O)O)ccc2cc(OC)ccc2c1,1
c1(C(C=CN(C)C)=O)cc(C(=O)C=CN(C)C)cc(C(C=CN(C)C)=O)c1,Oc1ccc(O)cc1,1
N(c1ccncc1)(C)C,c1(C(=O)O)ccc(O)cc1,1
n1ccccc1Nc1cccc(Nc2ncccc2)c1,C(c1cc(C(=O)O)ccc1)(=O)O,1
c1(C(O)=O)ccccc1,c1ccc(C(=O)C(=O)c2ccccc2)cc1,0
c1cnccc1C(=O)O,c1c(C(N)=O)nccn1,0
Nc1ncn[nH]1,C(CCCCC(O)=O)(O)=O,1
C(=O)(O)c1cccc(O)c1,c1cc(C(O)=O)ccc1,0
c1cc2c(ccc3ccccc32)cc1,c12c(cccc1)Cc1c-2cccc1,0
C1(O)=C(O)OC(C(CO)O)C1=O,c1c(NC(=O)C)ccc(O)c1,0
c1(C(N)=O)cnccc1,C1(Cl)=C(O)C(=O)C(Cl)=C(O)C1=O,1
O=C(O)C(CC(C)C)N,NC(C(O)=O)C(C)CC,1
OC(C=Cc1ccc(O)c(OC)c1)=O,OC1=C(C(Nc2ccccn2)=O)N(C)S(=O)(=O)c2c1cccc2,0
OC(C=CC(=O)O)=O,n1c2c(c(N)ncn2)[nH]c1,1
S(N)(=O)(=O)c1c(Cl)cc2c(c1)S(=O)(=O)NCN2,c1cc(C=Cc2ccncc2)ccn1,1
Nn1cnnc1,OC(CCCCC(=O)O)=O,1
O=C(O)CCCCCC(=O)O,OC(=O)C(C(C(=O)O)C)C,0
NCCCCC(N)C(O)=O,c12ccccc1Nc1c(cccc1)C=C2C(N)=O,0
O=C(C(O)=O)O,O=C(n1c(C)c(CC(O)=O)c2cc(OC)ccc21)c1ccc(Cl)cc1,0
OC(=O)c1ccccc1,Oc1cccc(C(=O)N)c1,0
c1(F)ccc(S(=O)(=O)CC(C(Nc2ccc(C#N)c(C(F)(F)F)c2)=O)(C)O)cc1,c1ccccc1-c1ccncc1,0
c1(C(=O)O)c(F)cccc1,c1cc(C(N)=O)ccn1,1
c12ccccc1nc1c(n2)cccc1,OC(c1cc(OC)c(O)cc1)=O,1
c1c(CO)nc[nH]1,[N+](=O)([O-])c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1O,1
n1(C)c(C)cc(=O)n1-c1ccccc1,OC(c1ccc(N)cc1)=O,1
c1c(-c2ccncc2)cccc1,C(=O)(c1cc(O)c(O)c(O)c1)O,1
c1(-c2ccncc2)ccccc1,c1c([N+]([O-])=O)cccc1C(=O)O,1
C(C)n1cc(C(O)=O)c(=O)c2c1nc(C)cc2,c1nccc(C(=O)N)c1,0
Nc1cc(C(=O)O)cc(N)c1,O=[N+]([O-])c1cc([N+]([O-])=O)cc(C(O)=O)c1,1
c1ccc2c3c4c(cc2)cccc4ccc13,c1(O)c(C#N)c(C#N)c(O)c(C#N)c1C#N,1
Cc1ncc(-c2c(-c3ccc(S(=O)(C)=O)cc3)cc(Cl)cn2)cc1,OC(=O)CCCCCCCCC(=O)O,1
C12C34C5(C6C7C8C(C3C4(C(C(C(OC)=O)C1)C=C2)C7=O)C6C8)OCCO5,c1cc(O)ccc1O,1
C(=O)(O)C=CC(=O)O,c1ccc(N)nc1,1
c1ccc(N)c(C(O)=O)c1,S1(=O)(=O)N(C)C(C(=O)Nc2ccccn2)=C(O)c2c1cccc2,0
c12cccc3c1c(ccc3)CC2,c1(C)cc2c(ccc(C)c2)cc1,0
c1(=O)[nH]c(=O)c(C)c[nH]1,c1(O)cccc(O)c1O,1
n1(C)c(C(NC2CCN(C(CO)=O)CC2)=O)c(OCC(F)(F)F)c2c(=O)n(CC(c3ccccc3)=O)c(CC)cc12,C(C(O)C(O)C(O)=O)(=O)O,1
CCC(C(=O)N)N1CCCC1=O,O=C(O)C(O)=O,1
ClC(Cl)C(=O)O,OC(CCl)=O,0
C(=O)(C(C(C)O)N)O,c1c(Cl)ccc(C(=O)n2c3c(c(CC(O)=O)c2C)cc(OC)cc3)c1,0
c1c(C(O)=O)ccc(OC)c1,Oc1c(CO)c(CO)cnc1C,0
c1c2c(cccc2)ccc1,c1cc(O)ccc1[N+]([O-])=O,0
O=C(c1ccc(Cl)cc1)O,C(N)(c1ccc2c(cccc2)c1)C,1
c1c([N+]([O-])=O)cc([N+](=O)[O-])c(OC)c1[N+](=O)[O-],c1([N+]([O-])=O)cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,0
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,c12ccccc1CN1CC(C)CCC1N2,1
C(N1C(=O)CCC1)C(=O)N,OC(=O)c1ccc(NC(C)=O)cc1,0
C(#N)c1cnccc1,c1cnccc1C#N,0
n1(Cc2ccccc2)ccnc1-c1n(Cc2ccccc2)ccn1,C(CCCCCCCC(O)=O)CCC(=O)O,0
c1(NC(C2=C(O)c3ccccc3S(=O)(=O)N2C)=O)ncccc1,c1c(O)c(O)ccc1,0
C(C(O)=O)(C(O)=O)CC,c1cccc(-n2n(C)c(C)c(C(C)C)c2=O)c1,0
[O-][N+](=O)c1n(CCO)c(C)cn1,Oc1cc(C(=O)O)cc(O)c1O,1
c1c(Br)ccc(O)c1,C1CC2C(C)(CCC3C4(C)CCC(O)CC4=CCC23)C1C(=O)C,1
n1ccc(-c2ccncc2)cc1,O=C(O)C1CCC(C)(C(=O)O)C1(C)C,1
C(CCCCC(O)=O)CCCC(O)=O,c1nccc(NC(=O)C)c1,1
C(C(=O)O)(=O)O,c1(N2CCNCC2)c(Sc2ccc(C)cc2C)cccc1,1
C(NC(c1ccccc1)=O)C(=O)O,n1ccncc1C(=O)N,0
O=C(c1ccc([N+](=O)[O-])cc1)O,c1nccc(I)c1,1
c12c3c(cc4cccnc14)CCc3cc1c2nccc1,c1c(O)cccc1,1
[N+](=O)(c1cc([N+](=O)[O-])c(O)c([N+]([O-])=O)c1)[O-],C1[N+]2(CCCC2)CCC1,1
C(C(=O)O)CCCCC(=O)O,c1c(C(=O)N)ccc(N)c1,1
C(c1ccncc1)#N,[N+]([O-])(c1cc(C(=O)O)cc([N+]([O-])=O)c1)=O,1
c1cccc2ccccc12,c1(C)ccc2c(ccc(C)c2)c1,0
NS(=O)(=O)c1sc(NC(C)=O)nn1,C(=O)(CCCCC(=O)O)O,0
c1([N+]([O-])=O)cc([N+]([O-])=O)c(C)c([N+]([O-])=O)c1,c1ccc2c(c1C)sc1c(C)cccc12,1
O=C(c1ccc(O)cc1)O,O=C(NC(C)=O)C,1
OC1=C(O)C(=O)OC1C(O)CO,C(=O)(O)c1ccc(N)cc1,0
CC(C(=O)O)c1ccc2cc(OC)ccc2c1,[nH]1c2cc(OC)ccc2nc1S(Cc1c(C)c(OC)c(C)cn1)=O,0
c1c(OCc2c3ccccc3ccc2)cc(=O)oc1C,O=C1C=CC(=O)N1,1
O=P(O)(C(C)(P(O)(O)=O)O)O,O=C(O)c1c(=O)c2c(nc(C)cc2)n(CC)c1,0
C1C(=O)C=C(NCc2ccncc2)CC1,C(CC(O)=O)CC(=O)O,1
C1C(CCN2CCC(N(C(=O)CC)c3ccccc3)(C(=O)C)CC2)CCCC1,O=C(C(=O)O)O,1
[nH]1cc(CCN(C)C(C)C)c2ccccc12,C(C=CC(O)=O)(O)=O,1
c1c(O)ccc(O)c1,c1c(C)cccc1C(O)=O,0
O=C(C(=O)O)O,c1c2ccccc2c(N)cc1,1
c1ccc([N+](=O)[O-])c(C(O)=O)c1,c1cc(O)ccc1O,0
c1cc2c(cccc2N)cc1,c12c(cccc1)cccc2,0
Oc1[nH]c(=O)[nH]c(=O)c1N=O,C(CN)c1ccc(O)cc1,1
OC(=O)C(N)CCC(=O)O,c1(C(O)=O)c(N)cccc1,0
O=C(c1ccncc1)N,c1c(C(n2c(C)c(CC(=O)O)c3c2ccc(OC)c3)=O)ccc(Cl)c1,0
Oc1cc([N+]([O-])=O)ccc1,C1(C)(C)C2(C)CCC1CC2=O,0
O=C(O)c1cccnc1,N1C(=O)C=C(C)OS1(=O)=O,1
c1cc(C(=O)N)ccc1C,c1cc(C(O)=O)cnc1,0
C(c1c(OC)cccc1)(N)=O,O=C(O)CCC(N)C(=O)O,0
C(CC(O)=O)C(=O)O,N1CCNCC1,1
c1c(O)c(C(=O)O)c(O)cc1,c1(N=Nc2c(C(=O)O)cccc2)ccc(N(C)C)cc1,1
c1(N)[nH]c(=O)c(Cc2c(=O)[nH]c(N)nc2N)c(N)n1,c1([N+]([O-])=O)cc([N+]([O-])=O)cc(C(O)=O)c1,1
C(c1ccccc1)(N)=O,c1cc(C(=O)N)cc(C)c1,0
n1[nH]cnc1,n1cc[nH]c1,0
c1c(C(=O)O)cc(C(=O)O)cc1,c1cc(N)nc(=O)[nH]1,1
c1ccc(N)nc1N,C(N1CCCC1=O)C(N)=O,1
Oc1cc(C#N)ccc1,c1c2c(cnc1)cccc2O,0
O=C(Nc1cnccc1)C(Cc1ccccc1)N,OC(c1ccc(C)cc1)=O,1
c1([N+]([O-])=O)cc([N+](=O)[O-])cc([N+]([O-])=O)c1O,N(N=Cc1ccncc1)C(=O)c1ccncc1,1
O=C(N)N,C(O)(=O)c1ccc(F)cc1,0
Cc1[nH]nc(C)c1,C1CC(c2ccc(O)cc2)(c2ccc(O)cc2)CCC1,1
C(=S)(N)c1cc(CC)ncc1,N1(Cc2ccc(OC)cc2)CCOCCOCCN(Cc2ccc(OC)cc2)CCOCCOCC1,1
c1(O)ccc(C(O)=O)c(O)c1,c1c(N)ccc(S(=O)(=O)Nc2nc(C)cc(C)n2)c1,1
c1(-c2ccncc2)ccncc1,Oc1ccc(-c2c(O)c(=O)c3c(cc(O)cc3O)o2)cc1,1
[N+]([O-])(c1ccc(O)c([N+]([O-])=O)c1)=O,C1CC2(C)C(=O)CC1C2(C)C,0
Nc1nc(N)nc(N)n1,OC(Cc1ccc(Cl)cc1)=O,1
c1oc(CNc2cc(Cl)c(S(=O)(N)=O)cc2C(=O)O)cc1,C1(O)=C(O)OC(C(CO)O)C1=O,0
[nH]1c2ccccc2c2c1cccc2,c1([N+]([O-])=O)ccc(C)c([N+]([O-])=O)c1,0
[n+]1([O-])ccc(-c2cc[n+]([O-])cc2)cc1,O=C(c1cc2ccccc2cc1O)O,1
c1(C(=O)N)cccnc1,O=C(C(O)=O)N,1
c1ncn(CCCN2C(=O)c3c(cccc3)C2=O)c1,[O-][N+](=O)c1c(O)c([N+](=O)[O-])cc([N+](=O)[O-])c1,1
O=C(O)C(N)CCC(=O)O,c1(C(N)=O)ccccc1OC,0
c1c2ccc3c4c(ccc(cc1)c42)ccc3,c1ccc2c(c1)c1c([nH]2)cccc1,0
O=C(c1cc(F)ccc1)N,OCc1cnc(C)c(O)c1CO,0
n1n(CC(c2c(F)cc(F)cc2)(Cn2ncnc2)O)cnc1,c1cc(C(O)=O)cc(OC)c1O,1
O=C(C)Nc1sc(S(=O)(N)=O)nn1,O=C(CCCCC(=O)O)O,0
Clc1c(NC(c2c(O)ccc(Cl)c2)=O)ccc([N+]([O-])=O)c1,c1n(C)c2c(n(C)c(=O)n(C)c2=O)n1,1
c1(O)c(C(O)=O)c(O)ccc1,c1[nH]cnc1,1
c1cn[nH]c1,c1c[nH]cn1,0
O=C(O)c1ccc(O)cc1,[N+](=O)(c1cc([N+](=O)[O-])cc(C(N)=O)c1)[O-],1
O=C(O)c1c(C(=O)O)cccc1,c1ccc2cc(N)cnc2c1,1
O=C(C=CC(O)=O)O,N1c2sc(C)cc2C(N2CCN(C)CC2)=Nc2ccccc21,1
c1c2c(cc(O)cc2)ccc1,C12C(CC=C3CC(O)CCC13C)C1CCC(C(=O)C)C1(C)CC2,1
[N+]([O-])(c1cccc(O)c1)=O,C1CN2CN3CN1CN(CC3)C2,1
NC(=O)c1ccccc1,c1(N)cc(C(N)=O)ccc1,0
O=C(O)CC(C(O)=O)O,N(c1ccc(O)cc1)C(C)=O,0
c1(-c2ccccc2)ccccc1,C1c2cccc3cccc(c32)C1,0
[nH]1cncc1,c12ccccc1C(=O)N(CC(O)=O)C2=O,1
c1cccc(CC(=O)O)c1Nc1c(Cl)cccc1Cl,n1cc(Br)c[nH]1,0
c1c2c(cc(C)c1C)nc1c(=O)[nH]c(=O)nc-1n2CC(O)C(C(O)CO)O,O=C(c1cc(N)ccc1)O,0
c1c2n(C(c3ccc(Cl)cc3)=O)c(C)c(CC(=O)O)c2cc(OC)c1,C(=O)(N)N,0
O=C(C=CC(=O)O)O,Fc1cc(C(=O)O)ccc1,0
c1c(-c2cccnc2)nc(N)nc1C,c1(C(O)=O)ccc(O)cc1,1
c1(O)cccc(O)c1,c1nccc(C#N)c1,1
NC(C(=O)O)CCC(=O)O,O=C(c1cccc(OC)c1)O,0
O=C(c1cc(S(=O)(=O)N)c(Cl)cc1NCc1occc1)O,c1cccc(C(N)=O)c1,0
c12c(cc(O)cc1)CCC1C3C(C)(CCC21)C(O)CC3,c1cc(O)ccc1Br,0
C1CCC(C2(c3ccccc3)OC(C3N(C)CCC3)CS2)CC1,C(C(=O)O)(O)=O,1
c12c3cccc1cccc2CC3,O=C(c1ccccc1)C(=O)c1ccccc1,0
c1cc(C(=O)N)ccc1,C(N)(=O)c1c(O)cccc1,0
c1ccc(C(N)=O)c(O)c1,OC(c1ccccc1OC(C)=O)=O,0
c1ccc(C=CC(O)=O)cc1,C1CC(N)CCCCCCCCC1,1
C(=O)(CCCCCCCC(=O)O)O,OC(C(C)C(C)C(=O)O)=O,0
c12ccc(C(=O)O)c(O)c1cccc2,c1ccc2c(c1)C=Cc1c(cccc1)N2C(N)=O,1
c1(Cl)cccc(Cl)c1Nc1ccccc1CC(O)=O,C1C2CC3CC1(N)CC(C2)C3,1
c1cccc(O)c1[N+](=O)[O-],c12ccccc1cc1c(c2)cccc1,0
[O-][N+](c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O)=O,O=[N+](c1cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c1)[O-],0
c1(O)cc(O)cc(O)c1,O=S(c1ccc(F)cc1)(CC(C(Nc1cc(C(F)(F)F)c(C#N)cc1)=O)(C)O)=O,0
c1(O)cccc(O)c1,O=C(O)C(CCC)CCC,0
NC(=O)c1c(N)cccc1,NC(c1ccccc1)=O,0
OC(=O)c1cccnc1,c1(C)cccc(C(O)=O)c1,0
C(CC(O)=O)CCC(O)=O,c1c(C(=O)N)ccc(N)c1,0
C(O)(=O)C(C)(CC(O)=O)C,C(CCC(O)=O)CCC(O)=O,0
c1cc(CCc2ccncc2)ccn1,c1(C(=O)O)c(O)cc(N)cc1,1
c1ccc(C(O)=O)c(OC)c1,O=C(c1ccccc1O)O,0
O=C(c1ccccc1O)O,C1CN(C(=O)C)CCN1C(C)=O,1
C(CC)CCCCC(=O)O,c1cc(C)ccc1C(O)=O,0
